a,b,af,bf,as,bs,afs,bfs,pressure,alpha_endo,alpha_epi,Vol,Apex_Twist,C11,L11,R11
8.85509366432353,1.03966619437849,0.0836674273059453,7.3122406171599,7.70054512111607,0.381027743986009,3.19532131947384,0.413914073432822,28.7177734375,-5.5810546875,66.6650390625,135.830557420254,-0.988457561964585,-0.222533203043546,-0.110490015950768,0.631533277385003
0.0567575897628295,3.0499353990897,0.077019877113871,1.08922554786746,0.0811098909336136,2.16761459567709,0.341796418479872,0.626149677808519,6.3740234375,-74.4873046875,42.7587890625,239.094425213121,4.62572369346876,-0.319248695963525,-0.199287618846981,1.70547176116724
0.802673532102019,0.215663000287723,1.08922554786746,0.077019877113871,1.14706707800919,0.153273497960221,4.83373130584785,8.85509366432353,19.3740234375,-29.4873046875,87.7587890625,706.032246437531,-12.1375473541955,-0.402086637296104,-0.390507738160394,5.62221410352325
0.213442767618225,0.0573479824776521,0.289641188103557,0.289641188103557,0.305022106724848,0.576400790517378,0.0908887244995997,2.35470041510177,12.8740234375,-51.9873046875,65.2587890625,676.612552591235,21.5339723836881,-0.396541305466001,-0.392254542512734,2.26056529408241
3.01853656756144,0.811022945946302,4.09614496437908,4.09614496437908,4.31366400153893,8.15153815312249,1.28536066854126,0.166502463118124,25.8740234375,-6.9873046875,20.2587890625,159.174904330456,-3.03385817387388,-0.195454304687082,-0.261425510311781,1.03293439229868
0.110065875921278,0.418219609565318,7.94335674380898,0.561680141893122,2.22442396178397,1.11777223372442,0.176253909216695,0.0858602034196157,22.6240234375,-40.7373046875,76.5087890625,213.201390629047,-3.04786315330359,-0.264982993146871,-0.307419390797155,0.0377645230284444
1.55656654482346,5.91451843897653,0.561680141893122,7.94335674380898,0.157290526761129,0.0790384326288572,2.49260668835526,1.21424664144133,9.6240234375,-85.7373046875,31.5087890625,115.420220479927,3.05278471804411,-0.190424677309361,-0.0657107441208152,0.418135726198494
0.413914073432822,1.57275795732072,2.11225607892848,2.11225607892848,8.36517563102029,0.297232174216781,0.662820996168872,4.56629967557405,29.1240234375,-18.2373046875,9.0087890625,248.37514833773,43.5706921039817,-0.27549462565687,-0.320426964715791,1.83121149070747
5.8536289630579,0.111210781678658,0.149359059701284,0.149359059701284,0.59150724145109,4.20349771951015,9.37370442207664,0.322886146552834,16.1240234375,-63.2373046875,54.0087890625,280.750403537368,1.25048883163259,-0.344421771822688,-0.217338924069927,2.01457923569257
0.0790384326288572,0.15486784960463,1.51681353000533,2.94144643010577,0.112950508943014,1.55656654482346,0.1265681357877,6.35885298828163,7.9990234375,-35.1123046875,37.1337890625,210.475843514337,30.7266980055785,-0.229384602556157,-0.353982115993449,1.59622044524735
1.11777223372442,2.19016213286425,0.107254913286228,0.207991671722475,1.59736141624154,0.110065875921278,1.78994374195245,0.449638806858229,20.9990234375,-80.1123046875,82.1337890625,211.473813443635,0.216573741980199,-0.308578059664336,-0.161125544499076,1.37230484703778
0.297232174216781,8.23633049120998,5.70413365257335,0.0553080627160185,0.42476203329678,0.413914073432822,0.475972522929403,0.119565611081068,14.4990234375,-12.6123046875,59.6337890625,124.6470875164,-20.9940425702274,-0.180895041015417,-0.146916494950448,0.596145624873879
4.20349771951015,0.582396514242811,0.4033431586529,0.78217412401575,6.00704228269478,5.8536289630579,6.73126797243701,1.69091308784273,27.4990234375,-57.6123046875,14.6337890625,288.776315584128,11.3397791900432,-0.343736415227242,-0.237206020582125,2.22633114532595
0.153273497960221,1.12939930574033,0.207991671722475,0.107254913286228,0.823710193619442,0.802673532102019,0.245444402896751,0.871951915714719,17.7490234375,-68.8623046875,70.8837890625,516.305247055094,2.86122071671655,-0.394829015986196,-0.310111851617408,5.06587112728952
2.16761459567709,0.0798605907756366,2.94144643010577,1.51681353000533,0.0582451063640791,0.0567575897628295,3.47110803385152,0.0616563112470479,4.7490234375,-23.8623046875,25.8837890625,92.6825874469483,1.29317935781961,-0.106971839556834,-0.091928618337431,0.273355214373118
8.15153815312249,4.24722252249671,0.78217412401575,0.4033431586529,0.219036727149902,3.01853656756144,0.923018980714266,3.27906507125938,11.2490234375,-1.3623046875,48.3837890625,89.1522844116633,-1.14232789685822,-0.119669569021596,-0.0216236353089913,0.184639058878421
0.947209684773728,3.59913243979348,9.37370442207664,0.1265681357877,7.08872088022281,0.680192368695048,0.107254913286228,1.99539313165208,28.3115234375,-49.1748046875,45.5712890625,150.867337376517,8.66458196236344,-0.219715522357064,-0.188745323553636,0.888475463525068
0.251877069003934,0.957062564355764,0.176253909216695,0.475972522929403,0.13328932834096,0.180873214178208,5.70413365257335,7.50388158281415,8.8115234375,-26.6748046875,68.0712890625,364.707407334507,2.11359428780011,-0.350506338256839,-0.311819487727719,3.28582375908228
3.56207967036147,0.0676745429275747,2.49260668835526,6.73126797243701,1.88499575859386,2.55793352560836,0.4033431586529,0.530604555242873,21.8115234375,-71.6748046875,23.0712890625,174.782715230151,31.1636906276673,-0.253523824546077,-0.215985368094516,1.10507273231783
0.129885264016015,6.97953641438786,1.28536066854126,0.245444402896751,3.65543551346153,4.96041490170655,2.94144643010577,0.273616463056208,25.0615234375,-60.4248046875,56.8212890625,165.477042566224,1.78962492454775,-0.262323210475394,-0.136039027411201,0.913419911704906
1.83685501923859,0.49352775281521,0.0908887244995997,3.47110803385152,0.258478323975877,0.35075430144955,0.207991671722475,3.86952112942647,12.0615234375,-15.4248046875,11.8212890625,218.844399386826,22.5105762678874,-0.28087620413013,-0.269145109207061,1.50431503604772
0.488446925604969,0.13123633114128,4.83373130584785,0.923018980714266,0.972034384639472,0.0932707581117475,0.78217412401575,1.02896291728854,18.5615234375,-82.9248046875,34.3212890625,257.834200625098,35.9098425712069,-0.311619039621574,-0.260386469442665,1.91994178358132
6.9076826668999,1.85596199376085,0.341796418479872,0.0652672980426953,0.0687332104925063,1.31904771094454,0.0553080627160185,0.0727586656404216,5.5615234375,-37.9248046875,79.3212890625,81.3564350460634,-0.0923749548347124,-0.0879213867809431,-0.0100790283863624,0.117568938526756
0.0932707581117475,2.58454116213468,3.47110803385152,9.37370442207664,0.359946954776553,6.9076826668999,4.09614496437908,1.43289411258551,13.6865234375,-66.0498046875,6.1962890625,189.688299992342,65.8985705989551,-0.255083819182915,-0.258535226920746,1.20344230368051
1.31904771094454,0.182754658200119,0.245444402896751,0.662820996168872,5.09041865179896,0.488446925604969,0.289641188103557,0.10132091437315,26.6865234375,-21.0498046875,51.1962890625,527.685875474148,7.16874418176157,-0.357055248207203,-0.402644547985894,1.40962647080284
0.35075430144955,0.687267732903315,0.923018980714266,0.176253909216695,0.0957152206352991,0.129885264016015,1.08922554786746,0.381027743986009,7.1865234375,-88.5498046875,73.6962890625,338.660846177001,7.80936804492982,-0.356669069358641,-0.271268531414347,3.04044201826829
4.96041490170655,9.71943348853278,0.0652672980426953,2.49260668835526,1.35361763147973,1.83685501923859,0.077019877113871,5.38854603185437,20.1865234375,-43.5498046875,28.6962890625,100.709471017313,0.0764352478496894,-0.157815323462064,-0.0335466519136181,0.277891647648687
2.55793352560836,1.33276845141817,1.78994374195245,1.28536066854126,0.698019014342002,0.251877069003934,0.149359059701284,0.196484298156878,16.9365234375,-54.7998046875,17.4462890625,168.955483490869,17.5551330586365,-0.261295413755793,-0.168647356314045,1.00106084236399
0.680192368695048,5.01201316077115,0.475972522929403,4.83373130584785,2.62497246436765,0.0669778391309075,7.94335674380898,0.0522480818350919,23.4365234375,-32.2998046875,39.9462890625,151.564400677196,7.42141331737907,-0.233947480267974,-0.153632209828308,0.810984403395212
9.61937272831217,0.35440284933775,6.73126797243701,0.341796418479872,0.185613582998233,0.947209684773728,0.561680141893122,0.738899459391663,10.4365234375,-77.2998046875,84.9462890625,83.0409501899151,0.215392211286859,-0.0945658982510418,-0.0169699192700508,0.136343081758246
0.0511778400415954,0.361814196529957,0.118948559833706,3.26214255337062,1.77151641984739,0.138205420526175,1.1589988751327,5.50123244387925,21.5068359375,-52.3388671875,57.8759765625,283.916722488015,23.5862734492237,-0.314496781922676,-0.309966371609497,1.72856469815062
0.723763954797851,5.1168254379179,1.68218666541575,0.230668312068556,0.12526512734574,1.95451980101594,0.0819535963993911,0.388995876595046,8.5068359375,-7.3388671875,12.8759765625,124.712717022433,-1.15180317732633,-0.185101211515441,-0.135671453086494,0.575011839828694
0.192459543557904,1.36063958659313,0.447318322028808,0.0613381168814714,6.66197012793143,7.35017320919913,4.35853475470767,0.103439758721198,28.0068359375,-74.8388671875,35.3759765625,457.590811834948,5.32546539120045,-0.385887201589016,-0.294391662449839,4.28529751732042
2.72178896707724,0.096211747843086,6.32603637711116,0.867451967842029,0.471072425352252,0.519735731912039,0.308194948109104,1.46285909672118,15.0068359375,-29.8388671875,80.3759765625,130.071667148621,-12.4763339001657,-0.189894557586985,-0.162485129567606,0.604558797685373
0.0992454721117537,9.92268833320935,3.26214255337062,0.118948559833706,0.0645953766321108,0.0712682881553075,8.45219022715453,0.754351480852323,5.2568359375,-18.5888671875,1.6259765625,114.048042159031,21.6774116644674,-0.141571797058262,-0.164660358368696,0.499138836303966
1.40354292664563,0.701640020801298,0.230668312068556,1.68218666541575,0.913516576997292,1.0078857967635,0.597660102549963,0.0533407047508792,18.2568359375,-63.5888671875,46.6259765625,300.06869504052,17.7358313701711,-0.334665393642846,-0.278906013045682,2.59684338388863
0.373222829398281,0.186576462187997,0.867451967842029,6.32603637711116,0.242917573161796,3.79025844478665,2.24756243026372,0.200593219273564,11.7568359375,-41.0888671875,69.1259765625,158.298469446843,8.72414896033587,-0.218080406603035,-0.234027411301716,0.893313173768098
5.27816787122308,2.63858963245856,0.0613381168814714,0.447318322028808,3.43537326504171,0.268011744875822,0.158926663557959,2.83681651216755,24.7568359375,-86.0888671875,24.1259765625,135.985864964049,0.162942863368781,-0.234579214610175,-0.0777273177314124,0.600582103501019
0.0712682881553075,1.89477426272823,1.20798018741721,1.20798018741721,1.27212798725344,0.0992454721117537,6.06952756468356,0.541700669701377,19.8818359375,-12.9638671875,63.5009765625,265.723689425196,-29.3862221203162,-0.287193758572057,-0.324006025759914,2.64156945836545
1.0078857967635,0.133980772999288,0.0854170982061705,0.0854170982061705,0.08995303263241,1.40354292664563,0.429180409958642,7.66080433838276,6.8818359375,-57.9638671875,18.5009765625,1199.72108932417,29.1088521824492,-0.438620044436875,-0.408540886231212,10.3906301210257
0.268011744875822,0.503848509355227,4.54273402918824,0.321219803716589,4.78396844366705,5.27816787122308,1.61397717718255,2.03712121400597,26.3818359375,-35.4638671875,41.0009765625,361.240095917419,19.2391672053584,-0.311998530640461,-0.382524320613239,2.59584235326548
3.79025844478665,7.12549395311629,0.321219803716589,4.54273402918824,0.338277652749942,0.373222829398281,0.114125420666611,0.144046222452259,13.3818359375,-80.4638671875,86.0009765625,103.109213060965,0.138757233669514,-0.164867335749767,-0.0372325004296903,0.300247394059074
0.138205420526175,0.0690897672539237,0.62291826004355,0.62291826004355,0.174439389865451,0.0511778400415954,0.83227843091546,0.0742802102140912,10.1318359375,-46.7138671875,7.2509765625,865.649089204852,110.228931550599,-0.397972532720782,-0.447064787187842,4.60190431761782
1.95451980101594,0.977076858716995,8.80939451603439,8.80939451603439,2.46694550959808,0.723763954797851,0.0588509722335621,1.05048080700692,23.1318359375,-1.7138671875,52.2509765625,141.181358665169,-44.3061475811092,-0.157509648261263,-0.255394724668851,0.568238863098578
0.519735731912039,3.67439825707427,0.165643181326086,2.34254833545977,0.655997309084117,2.72178896707724,3.12986884160977,3.95044137205813,16.6318359375,-69.2138671875,74.7509765625,178.965943418157,2.14111687871147,-0.278555021496322,-0.143906334663371,1.04356297073537
7.35017320919913,0.259819192435725,2.34254833545977,0.165643181326086,9.27720291387013,0.192459543557904,0.221315148212675,0.279338388286219,29.6318359375,-24.2138671875,29.7509765625,215.443101378808,2.39783640736113,-0.295358397180224,-0.23065045033057,1.6443701968747
0.0603933527074848,4.33604133638493,0.195470286852386,7.46515573640344,4.05397549230098,0.613323722660727,0.506462247189578,1.72627381925126,25.5693359375,-27.0263671875,77.5634765625,179.661700560254,7.1797960139811,-0.235110407888943,-0.247221137457758,1.08522176780526
0.854090984761068,0.306604423246296,2.76436730707604,0.527866224382452,0.28665935613701,8.67370726711956,7.16245778805456,0.122065992377737,12.5693359375,-72.0263671875,32.5634765625,262.228172883648,34.3463259845643,-0.311690597414746,-0.285592219340043,2.21223063147783
3.21189719906968,1.15301754241399,0.735086165343567,1.98509535614849,0.0762269638782175,0.163091851886279,1.90460349331261,6.49183066419035,6.0693359375,-49.5263671875,55.0634765625,102.447446062522,0.446870079897,-0.160525736829095,-0.0481946870487139,0.307581425657485
0.117116447216109,0.594575713080096,1.42549926810211,0.0723831745189875,0.555897691499799,0.316272195639333,0.069448173670307,3.34763757217001,15.8193359375,-83.2763671875,43.8134765625,739.717757673007,28.4356591956251,-0.411556534268139,-0.374993024481415,7.75575854688372
1.65627668029974,8.40857037295526,0.100798019905146,1.02365267092371,7.86158054610911,4.47276428474662,0.982145490865903,0.236713722823628,28.8193359375,-38.2763671875,88.8134765625,124.025320944127,-0.0799577173534829,-0.210674737912987,-0.067138122037478,0.486552919238591
0.44042847365219,2.23596326568306,5.36073695681718,3.84955140052184,0.147821420591229,1.1893741971785,0.261167016713758,0.0629456810421738,9.3193359375,-60.7763671875,66.3134765625,120.798580541678,7.47278712185376,-0.177847193230558,-0.147908525773835,0.548412884954933
6.22859920694208,0.158106478764851,0.379061345432276,0.272204389983517,2.09051057809373,0.0841014560193223,3.69345937081117,0.890186358226532,22.3193359375,-15.7763671875,21.3134765625,312.864434391,2.47658374601575,-0.349272380333469,-0.272064469141659,2.68399249967202
1.1893741971785,1.60564780369975,0.527866224382452,0.100798019905146,0.39919077434653,6.22859920694208,1.36769796842886,2.40394240720924,14.1943359375,-43.9013671875,26.9384765625,212.312998748651,4.6603741824175,-0.303179600027688,-0.182694920301388,1.40937715927087
0.316272195639333,6.03820409700067,1.98509535614849,0.379061345432276,1.50119806073911,1.65627668029974,0.36369112468776,9.04027325215261,20.6943359375,-66.4013671875,4.4384765625,156.803825638268,14.111486077615,-0.253493768884468,-0.127302207437926,0.808942455267776
4.47276428474662,0.426965506317756,0.140367438763452,5.36073695681718,0.106150732865272,0.117116447216109,5.14336921048154,0.639243852037647,7.6943359375,-21.4013671875,49.4384765625,107.718007904088,-0.217205310444898,-0.176989524535053,-0.0495301594996324,0.348870086488264
0.163091851886279,0.827983228981517,0.0723831745189875,0.195470286852386,0.205850414743181,0.227115428993625,0.705279811401869,0.329638409803902,10.9443359375,-32.6513671875,38.1884765625,586.390092745397,8.75706331749055,-0.398379096624123,-0.341831088887361,5.53659330080915
